,experiment,response time (ms),Subject,block,sortCol,typeOrder
15,touch,370.45824000000005,3,1,a,False
16,touch,164.14272000000008,3,1,a,False
17,touch,167.1328000000001,3,1,a,False
19,touch,462.65919999999994,3,1,a,False
0,touch,465.44447999999994,3,2,a,False
1,touch,301.23583999999994,3,2,a,False
3,touch,237.74783999999994,3,2,a,False
4,touch,360.7097599999998,3,2,a,False
5,touch,258.59648000000004,3,2,a,False
6,touch,318.72576,3,2,a,False
8,touch,154.55807999999993,3,2,a,False
10,touch,172.17088000000004,3,2,a,False
12,touch,320.8556799999998,3,2,a,False
13,touch,204.73407999999992,3,2,a,False
14,touch,162.99584000000002,3,2,a,False
15,touch,258.71935999999994,3,2,a,False
16,touch,221.60959999999986,3,2,a,False
17,touch,225.05024000000006,3,2,a,False
18,touch,169.01695999999998,3,2,a,False
19,touch,323.96864000000005,3,2,a,False
60,100 ms ,514.82624,3,2,b,True
83,200 ms ,408.7808,3,1,c,True
88,200 ms ,466.1248,3,1,c,True
92,200 ms ,495.69792,3,1,c,True
94,200 ms ,540.99968,3,1,c,True
97,200 ms ,552.71424,3,1,c,True
80,200 ms ,441.83552,3,2,c,True
84,200 ms ,677.4374399999999,3,2,c,True
87,200 ms ,441.67168000000004,3,2,c,True
88,200 ms ,409.27232000000004,3,2,c,True
97,200 ms ,403.49696,3,2,c,True
100,400 ms ,587.1615999999999,3,1,d,True
101,400 ms ,685.5884799999999,3,1,d,True
102,400 ms ,443.88352,3,1,d,True
103,400 ms ,590.8070399999999,3,1,d,True
106,400 ms ,698.20416,3,1,d,True
108,400 ms ,502.86591999999996,3,1,d,True
110,400 ms ,525.9264000000001,3,1,d,True
111,400 ms ,606.12608,3,1,d,True
112,400 ms ,520.64256,3,1,d,True
113,400 ms ,432.25088,3,1,d,True
115,400 ms ,485.29408,3,1,d,True
116,400 ms ,598.75328,3,1,d,True
117,400 ms ,491.80672,3,1,d,True
118,400 ms ,630.9888,3,1,d,True
119,400 ms ,706.72384,3,1,d,True
100,400 ms ,456.41728,3,2,d,True
102,400 ms ,512.65536,3,2,d,True
103,400 ms ,391.49568,3,2,d,True
104,400 ms ,488.52992,3,2,d,True
105,400 ms ,417.30048,3,2,d,True
109,400 ms ,539.8118400000001,3,2,d,True
110,400 ms ,455.39328,3,2,d,True
115,400 ms ,385.39264000000003,3,2,d,True
116,400 ms ,694.8044799999999,3,2,d,True
119,400 ms ,450.51903999999996,3,2,d,True
120,800 ms ,857.82528,3,1,e,True
121,800 ms ,924.09856,3,1,e,True
123,800 ms ,450.72384,3,1,e,True
124,800 ms ,952.77056,3,1,e,True
125,800 ms ,413.98272000000003,3,1,e,True
126,800 ms ,413.32736,3,1,e,True
128,800 ms ,396.28799999999995,3,1,e,True
129,800 ms ,391.7824,3,1,e,True
130,800 ms ,509.13280000000003,3,1,e,True
132,800 ms ,348.3648,3,1,e,True
134,800 ms ,528.384,3,1,e,True
135,800 ms ,506.2656,3,1,e,True
137,800 ms ,557.30176,3,1,e,True
120,800 ms ,482.63168,3,2,e,True
121,800 ms ,702.99648,3,2,e,True
122,800 ms ,997.41696,3,2,e,True
123,800 ms ,895.22176,3,2,e,True
124,800 ms ,516.25984,3,2,e,True
125,800 ms ,790.56896,3,2,e,True
127,800 ms ,380.23168000000004,3,2,e,True
128,800 ms ,744.61184,3,2,e,True
129,800 ms ,673.91488,3,2,e,True
130,800 ms ,837.30432,3,2,e,True
131,800 ms ,569.9993599999999,3,2,e,True
132,800 ms ,518.26688,3,2,e,True
133,800 ms ,490.496,3,2,e,True
134,800 ms ,514.37568,3,2,e,True
136,800 ms ,822.6816,3,2,e,True
137,800 ms ,513.80224,3,2,e,True
138,800 ms ,383.46752,3,2,e,True
139,800 ms ,723.51744,3,2,e,True
1,touch,509.4355199999998,4,1,a,False
2,touch,183.06624000000016,4,1,a,False
3,touch,155.54111999999986,4,1,a,False
4,touch,307.2979200000001,4,1,a,False
5,touch,204.3244799999999,4,1,a,False
6,touch,224.9273599999999,4,1,a,False
7,touch,172.78527999999983,4,1,a,False
8,touch,218.16896000000008,4,1,a,False
9,touch,161.4803199999999,4,1,a,False
10,touch,178.8883200000001,4,1,a,False
11,touch,187.6127999999999,4,1,a,False
12,touch,196.82880000000003,4,1,a,False
13,touch,246.22655999999998,4,1,a,False
14,touch,176.9222399999999,4,1,a,False
15,touch,202.2355199999999,4,1,a,False
16,touch,191.01247999999993,4,1,a,False
17,touch,559.0380799999999,4,1,a,False
19,touch,215.21984000000006,4,1,a,False
0,touch,444.6367999999998,4,2,a,False
60,100 ms ,217.62048000000001,4,1,b,True
62,100 ms ,221.10208,4,1,b,True
75,100 ms ,787.12832,4,2,b,True
80,200 ms ,412.8768,4,1,c,True
81,200 ms ,245.18656,4,1,c,True
82,200 ms ,228.67968,4,1,c,True
83,200 ms ,212.91008,4,1,c,True
84,200 ms ,349.34784,4,1,c,True
87,200 ms ,563.65056,4,1,c,True
81,200 ms ,349.75744,4,2,c,True
84,200 ms ,657.03936,4,2,c,True
88,200 ms ,387.60447999999997,4,2,c,True
89,200 ms ,595.10784,4,2,c,True
92,200 ms ,711.02464,4,2,c,True
96,200 ms ,754.81088,4,2,c,True
98,200 ms ,556.0319999999999,4,2,c,True
100,400 ms ,314.20416,4,1,d,True
102,400 ms ,339.39456,4,1,d,True
103,400 ms ,369.74592,4,1,d,True
108,400 ms ,590.2336,4,1,d,True
110,400 ms ,573.0304000000001,4,1,d,True
116,400 ms ,596.5824,4,1,d,True
117,400 ms ,531.3740799999999,4,1,d,True
100,400 ms ,380.06784,4,2,d,True
102,400 ms ,306.09407999999996,4,2,d,True
103,400 ms ,409.06752,4,2,d,True
104,400 ms ,376.01279999999997,4,2,d,True
108,400 ms ,680.3046400000001,4,2,d,True
110,400 ms ,384.90112,4,2,d,True
113,400 ms ,859.05408,4,2,d,True
115,400 ms ,556.8512,4,2,d,True
117,400 ms ,423.936,4,2,d,True
118,400 ms ,605.10208,4,2,d,True
120,800 ms ,364.87167999999997,4,1,e,True
121,800 ms ,240.0256,4,1,e,True
122,800 ms ,326.20544,4,1,e,True
123,800 ms ,311.58272,4,1,e,True
124,800 ms ,319.6928,4,1,e,True
125,800 ms ,363.35616,4,1,e,True
129,800 ms ,438.19007999999997,4,1,e,True
135,800 ms ,822.84544,4,1,e,True
136,800 ms ,466.41152,4,1,e,True
120,800 ms ,337.87904000000003,4,2,e,True
121,800 ms ,336.65024,4,2,e,True
122,800 ms ,883.67104,4,2,e,True
123,800 ms ,335.79008,4,2,e,True
125,800 ms ,320.06143999999995,4,2,e,True
126,800 ms ,359.54688,4,2,e,True
127,800 ms ,754.81088,4,2,e,True
128,800 ms ,596.13184,4,2,e,True
129,800 ms ,578.80576,4,2,e,True
132,800 ms ,638.64832,4,2,e,True
134,800 ms ,456.74496,4,2,e,True
137,800 ms ,634.51136,4,2,e,True
139,800 ms ,715.9807999999999,4,2,e,True
